learning_rate,rmsle_train,rmsle_test,r2_train,r2_test
9.659672580093842e-09,0.5203597914685133,0.5203597914685133,0.0,0.0
1.0292747724096078e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
1.0967313315588178e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
1.1686088553466498e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
1.2451970847350318e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
1.3268047497147245e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
1.4137608138073613e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
1.5064158001295943e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
1.6051432043647616e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
1.7103410003378377e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
1.8224332442626647e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
1.941871784128255e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
2.0691380811147902e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
2.2047451503814767e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
2.349239629049658e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
2.5032039797173254e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
2.6672588383874026e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
2.8420655162745108e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
3.0283286655749455e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
3.2267991199458116e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
3.438276921143307e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
3.663614544020716e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
3.903720332886084e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
4.1595621630718427e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
4.4321713424760854e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
4.7226467688029546e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
5.0321593592599984e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
5.3619567705688166e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
5.7133684283155795e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
6.087810885914756e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
6.486793534788507e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
6.911924688779366e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
7.364918067322973e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
7.847599703514607e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
8.361915304916317e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
8.909938096776097e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
9.49387717927582e-08,0.5203597914685133,0.5203597914685133,0.0,0.0
1.0116086432495807e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
1.0779074004992736e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
1.1485512424239391e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
1.2238249369681923e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
1.304031915184129e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
1.389495494373136e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
1.48056018138991e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
1.5775930613623615e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
1.6809852774253654e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
1.7911536074332304e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
1.908542144006686e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
2.0336240846866702e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
2.166903639411181e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
2.3089180630041925e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
2.4602398208697776e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
2.621478896621353e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
2.793285250948253e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
2.976351441631313e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
3.1714154152689957e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
3.3792634819674314e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
3.60073348498562e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
3.836718178112649e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
4.0881688243912893e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
4.356099030694608e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
4.6415888336127725e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
4.94578905312064e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
5.269925931575656e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
5.615306076746279e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
5.983321728796282e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
6.375456372456507e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
6.793290717006688e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
7.238509068173247e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
7.712906117627993e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
8.218394177456806e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
8.757010888760517e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
9.330927435461664e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
9.942457296427397e-07,0.5203597914685133,0.5203597914685133,0.0,0.0
1.0594065571188499e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
1.1288378916846883e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
1.2028196136227776e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
1.281649945995757e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
1.3656466567946096e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
1.4551483398731937e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
1.5505157798326221e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
1.6521334063573686e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
1.7604108438655526e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
1.8757845627201612e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
1.9987196386572483e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
2.1297116275234783e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
2.269288562880081e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
2.418013084525718e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
2.5764847065183744e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
2.7453422338387142e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
2.9252663374366416e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
3.1169822980411433e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
3.321262929793748e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
3.5389316954909843e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
3.7708660259934516e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
4.018000857182091e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
4.281332398719396e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
4.561922149807459e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
4.8609011781306304e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
5.179474679231212e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
5.5189268346973744e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
5.880625988746757e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
6.266030164072656e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
6.676692939187557e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
7.114269710955731e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
7.580524367559262e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
8.077336398796703e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
8.606708472376158e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
9.170774506742932e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
9.77180827298389e-06,0.5203597914685133,0.5203597914685133,0.0,0.0
1.0412232560483044e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
1.1094628943275218e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
1.1821748186466699e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
1.2596521334671389e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
1.342207152716012e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
1.4301726587350879e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
1.5239032437388273e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
1.623776739188721e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
1.7301957388458942e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
1.843589221641486e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
1.9644142809066266e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
2.0931579669325737e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
2.230339250288494e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
2.376511113811073e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
2.5322627816987948e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
2.698222094696533e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
2.875058040944877e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
3.063483452696084e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
3.264257879767324e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
3.478190651314126e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
3.706144138266228e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
3.949037229576702e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
4.207849036297398e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
4.483622838411906e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
4.777470290335773e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
5.090575902036676e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
5.424201813838024e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
5.7796928841533134e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
6.158482110660255e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
6.562096406767554e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
6.992162756659375e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
7.450414773728901e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
7.938699688838223e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
8.4589857965743e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
9.01337038951742e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
9.604088212505369e-05,0.5203597914685133,0.5203597914685133,0.0,0.0
0.00010233520470972575,0.5203597914685133,0.5203597914685133,0.0,0.0
0.00010904204429677526,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0001161884364051099,0.5203597914685133,0.5203597914685133,0.0,0.0
0.00012380318840613967,0.5203597914685133,0.5203597914685133,0.0,0.0
0.00013191699564735717,0.5203597914685133,0.5203597914685133,0.0,0.0
0.00014056256518642135,0.5203597914685133,0.5203597914685133,0.0,0.0
0.00014977474763452,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0001595906776404731,0.5203597914685133,0.5203597914685133,0.0,0.0
0.00017004992358187905,0.5203597914685133,0.5203597914685133,0.0,0.0
0.00018119464706671222,0.5203597914685133,0.5203597914685133,0.0,0.0
0.00019306977288832496,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0002057231701189553,0.5203597914685133,0.5203597914685133,0.0,0.0
0.00021920584507173233,0.5203597914685133,0.5203597914685133,0.0,0.0
0.00023357214690901214,0.5203597914685133,0.5203597914685133,0.0,0.0
0.00024887998672586673,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0002651910709918535,0.5203597914685133,0.5203597914685133,0.0,0.0
0.00028257115029208267,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0003010902843702593,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0003208231245421074,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0003418492146175927,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0003642533115449638,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0003881257270691532,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0004135626917817706,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0004406667430301786,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0004695471382493421,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0005003202953826,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0005331102621667032,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0005680492161728417,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0006052779976193343,0.5203597914685133,0.5203597914685133,0.0,0.0
0.000644946677103762,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0006872151605431107,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0007322538337604526,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0007802442493165044,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0008313798583547334,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0008858667904100814,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0009439246843247663,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0010057875736205835,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0010717048298967092,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0011419421680558648,0.5203597914685133,0.5203597914685133,0.0,0.0
0.001216782717410923,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0012965281629896662,0.5203597914685133,0.5203597914685133,0.0,0.0
0.0013814999616383208,0.5203113316895392,0.5203113316895392,-62904.34369349006,-62904.34369349006
0.0014720406378260014,0.5202556034650276,0.5202556034650276,-41931.84341870297,-41931.84341870297
0.0015685151643735447,0.5202556034650276,0.5202556034650276,-41931.84341870297,-41931.84341870297
0.0016713124336724858,0.5201221550439377,0.5201221550439377,-13973.842854882098,-13973.842854882098
0.0017808468253246812,0.5200246422868215,0.5200246422868215,-6287.392725340328,-6287.392725340328
0.0018975598765218504,0.5197155832180157,0.5197155832180157,-2732.951283216659,-2732.951283216659
0.0020219220618983517,0.5194008498933583,0.5194008498933583,-1478.4541679488561,-1478.4541679488561
0.002154434690031882,0.518559263067842,0.518559263067842,-877.5599813008142,-877.5599813008142
0.0022956319242369095,0.5180324786770099,0.5180324786770099,-525.0972636232389,-525.0972636232389
0.0024460829357967956,0.5165059638243843,0.5165059638243843,-346.0468131317455,-346.0468131317455
0.0026063941983143473,0.5151776508555369,0.5151776508555369,-241.05728452421866,-241.05728452421866
0.002777211932429355,0.5131925080229371,0.5131925080229371,-174.65272978222177,-174.65272978222177
0.0029592247107579515,0.5117927140997905,0.5117927140997905,-134.90304646637085,-134.90304646637085
0.0031531662335543614,0.509986614823081,0.509986614823081,-107.95193372347978,-107.95193372347978
0.003359818286283781,0.5086828903884949,0.5086828903884949,-87.84692695025946,-87.84692695025946
0.003580013891028573,0.5074509585752849,0.5074509585752849,-74.97957177368697,-74.97957177368697
0.003814640664431174,0.5059553248631957,0.5059553248631957,-64.58040610535305,-64.58040610535305
0.0040646443957096275,0.5043908242516068,0.5043908242516068,-56.039970098782426,-56.039970098782426
0.004331032859168992,0.503186052883785,0.503186052883785,-48.904458368928076,-48.904458368928076
0.004614879876576934,0.5021769128129624,0.5021769128129624,-43.854234906356346,-43.854234906356346
0.004917329645779016,0.5012716046341508,0.5012716046341508,-39.53791871106005,-39.53791871106005
0.005239601353002634,0.5009361750511218,0.5009361750511218,-36.29947698542812,-36.29947698542812
0.005582994087441914,0.5011934393010596,0.5011934393010596,-33.44055453087686,-33.44055453087686
0.005948892077934331,0.5014559864238021,0.5014559864238021,-30.945065010024866,-30.945065010024866
0.0063387702728384876,0.5013004834044259,0.5013004834044259,-28.997208349026906,-28.997208349026906
0.00675420028560558,0.5016116669034871,0.5016116669034871,-27.320662189318416,-27.320662189318416
0.007196856730011514,0.5020287378742201,0.5020287378742201,-25.987563321390173,-25.987563321390173
0.00766852397058701,0.5024472376550624,0.5024472376550624,-24.571590224704558,-24.571590224704558
0.008171103315457187,0.50273476531369,0.50273476531369,-23.50372788214313,-23.50372788214313
0.008706620680585118,0.5031814899137709,0.5031814899137709,-22.568919851818656,-22.568919851818656
0.009277234756314059,0.5032191192675745,0.5032191192675745,-21.57150770930684,-21.57150770930684
0.00988524570912826,0.5041361605811603,0.5041361605811603,-20.82662595715232,-20.82662595715232
0.010533104453709382,0.5042036000306979,0.5042036000306979,-20.02556888859113,-20.02556888859113
0.011223422532664151,0.5046621454593622,0.5046621454593622,-19.332590868930744,-19.332590868930744
0.011958982643749769,0.5050241064277562,0.5050241064277562,-18.838891622282915,-18.838891622282915
0.012742749857031322,0.5052179902787142,0.5052179902787142,-18.284992223542044,-18.284992223542044
0.013577883567189277,0.5055476757601691,0.5055476757601691,-17.85030901001715,-17.85030901001715
0.01446775022915648,0.5059411806124042,0.5059411806124042,-17.447264610755624,-17.447264610755624
0.015415936928422734,0.5063876712290135,0.5063876712290135,-17.0192075803661,-17.0192075803661
0.01642626584070927,0.5065624460200113,0.5065624460200113,-16.563258509200523,-16.563258509200523
0.017502809639300974,0.5068036542803007,0.5068036542803007,-16.13480621170648,-16.13480621170648
0.01864990791214294,0.506599437034978,0.506599437034978,-15.83599764760432,-15.83599764760432
0.019872184654880533,0.5073642075465519,0.5073642075465519,-15.482058594847746,-15.482058594847746
0.02117456691035712,0.5075043843766074,0.5075043843766074,-15.259531493475826,-15.259531493475826
0.02256230462970635,0.5078104836270279,0.5078104836270279,-14.956144504968442,-14.956144504968442
0.024040991835099643,0.5077799932272493,0.5077799932272493,-14.662690450570212,-14.662690450570212
0.025616589169457218,0.5083636568240519,0.5083636568240519,-14.418004176083228,-14.418004176083228
0.027295447924020017,0.5088378935707363,0.5088378935707363,-14.21579351375343,-14.21579351375343
0.02908433564064045,0.5087309762562024,0.5087309762562024,-13.98133711375571,-13.98133711375571
0.03099046339199427,0.5089873430316285,0.5089873430316285,-13.774182748204868,-13.774182748204868
0.03302151484968176,0.5087608112668984,0.5087608112668984,-13.535627800088175,-13.535627800088175
0.03518567725739266,0.5095281014327678,0.5095281014327678,-13.348800510449754,-13.348800510449754
0.03749167443398878,0.5099697218516509,0.5099697218516509,-13.199866792059392,-13.199866792059392
0.039948801939541624,0.5104059336317659,0.5104059336317659,-13.028481074584613,-13.028481074584613
0.04256696454607867,0.5110273387166766,0.5110273387166766,-12.838658435268213,-12.838658435268213
0.04535671616408702,0.5107347431970036,0.5107347431970036,-12.589393860936045,-12.589393860936045
0.04832930238571752,0.5114870845674758,0.5114870845674758,-12.431383146445048,-12.431383146445048
0.05149670581618343,0.5107483076781103,0.5107483076781103,-12.05806301391202,-12.05806301391202
0.054871694376085876,0.5116284605585288,0.5116284605585288,-11.826658866550423,-11.826658866550423
0.058467872769375775,0.5128813771456735,0.5128813771456735,-11.462143608917243,-11.462143608917243
0.06229973732441835,0.5131501453244564,0.5131501453244564,-11.199371851188214,-11.199371851188214
0.06638273442923075,0.5133222802776487,0.5133222802776487,-10.946103175717449,-10.946103175717449
0.07073332279644438,0.514033651451854,0.514033651451854,-10.592003619978637,-10.592003619978637
0.07536903980898542,0.5154306641822465,0.5154306641822465,-10.308428126729495,-10.308428126729495
0.0803085722139152,0.5139257245145543,0.5139257245145543,-10.224838470008864,-10.224838470008864
0.08557183144939984,0.5146078986403751,0.5146078986403751,-9.816992192813697,-9.816992192813697
0.09118003390845662,0.5161153361373475,0.5161153361373475,-9.580957488401799,-9.580957488401799
0.09715578646301848,0.5132762039491118,0.5132762039491118,-9.62955251898497,-9.62955251898497
0.10352317759307378,0.5165582811703506,0.5165582811703506,-8.946323104895407,-8.946323104895407
0.1103078744882215,0.5177402648722047,0.5177402648722047,-8.689798333639558,-8.689798333639558
0.11753722651306367,0.5182114077994768,0.5182114077994768,-8.702862100078297,-8.702862100078297
0.12524037545350694,0.5170719810893123,0.5170719810893123,-8.55228429396865,-8.55228429396865
0.13344837298838355,0.5199072512160089,0.5199072512160089,-8.119794325899587,-8.119794325899587
0.14219430585991646,0.5221910667894124,0.5221910667894124,-7.881742558031037,-7.881742558031037
0.15151342924760514,0.52249505744203,0.52249505744203,-7.653221868512723,-7.653221868512723
0.1614433088831602,0.5222667406374507,0.5222667406374507,-7.490321137871783,-7.490321137871783
0.1720239724793599,0.5229795060973569,0.5229795060973569,-7.425656395120415,-7.425656395120415
0.18329807108324375,0.5222847195057788,0.5222847195057788,-7.3554540167833355,-7.3554540167833355
0.1953110510040627,0.5238235066981722,0.5238235066981722,-7.109530242299009,-7.109530242299009
0.20811133700903905,0.523468143262865,0.523468143262865,-7.016583584405826,-7.016583584405826
0.22175052752539295,0.5237843609501158,0.5237843609501158,-6.9845601951545095,-6.9845601951545095
0.2362836026355175,0.5235132841763064,0.5235132841763064,-6.875441278116876,-6.875441278116876
0.2517691457037277,0.5234436230471025,0.5234436230471025,-6.712840300932332,-6.712840300932332
0.26826957952797276,0.5239693690001858,0.5239693690001858,-6.696279671468942,-6.696279671468942
0.28585141796844654,0.5217605757816036,0.5217605757816036,-6.699893851942439,-6.699893851942439
0.3045855340674278,0.5219223629286619,0.5219223629286619,-6.631493355583112,-6.631493355583112
0.32454744574113253,0.5219572844944974,0.5219572844944974,-6.49723795823978,-6.49723795823978
0.3458176201952377,0.5215557545376333,0.5215557545376333,-6.4019346879305035,-6.4019346879305035
0.3684817982911677,0.5219085629010766,0.5219085629010766,-6.212813482529161,-6.212813482529161
0.39263134017068396,0.5221417728721741,0.5221417728721741,-6.128622489287307,-6.128622489287307
0.41836359353200064,0.5196557945437585,0.5196557945437585,-5.991031435242065,-5.991031435242065
0.44578228604196973,0.5208200243509797,0.5208200243509797,-5.855881600285955,-5.855881600285955
0.47499794346614027,inf,inf,-5.772317888182118,-5.772317888182118
0.5061283352022213,0.5216898892722381,0.5216898892722381,-5.7505028839820165,-5.7505028839820165
0.539298949012887,0.5207537563232874,0.5207537563232874,-5.7174771265719695,-5.7174771265719695
0.5746434968715973,inf,inf,-5.407105839065207,-5.407105839065207
